"","date","hours","weekday","attendance"
"15276",2020-09-29,"11:00-11:59","Tuesday",49
"15277",2020-09-29,"12:00-12:59","Tuesday",47
"15278",2020-09-29,"13:00-13:59","Tuesday",49
"15279",2020-09-29,"14:00-14:59","Tuesday",62
"15280",2020-09-29,"15:00-15:59","Tuesday",61
"15281",2020-09-29,"16:00-16:59","Tuesday",70
"15282",2020-09-29,"17:00-17:59","Tuesday",64
"15283",2020-09-29,"18:00-18:59","Tuesday",57
"15284",2020-09-29,"19:00-19:59","Tuesday",60
"15285",2020-09-29,"20:00-20:59","Tuesday",42
"15286",2020-09-29,"21:00-21:59","Tuesday",28
"15287",2020-09-29,"22:00-22:59","Tuesday",31
"15288",2020-09-29,"23:00-23:59","Tuesday",15
"15289",2020-09-30,"00:00-00:59","Wednesday",14
"15290",2020-09-30,"01:00-01:59","Wednesday",3
"15291",2020-09-30,"02:00-02:59","Wednesday",3
"15292",2020-09-30,"03:00-03:59","Wednesday",NA
"15293",2020-09-30,"04:00-04:59","Wednesday",3
"15294",2020-09-30,"05:00-05:59","Wednesday",9
"15295",2020-09-30,"06:00-06:59","Wednesday",3
"15296",2020-09-30,"07:00-07:59","Wednesday",8
"15297",2020-09-30,"08:00-08:59","Wednesday",17
"15298",2020-09-30,"09:00-09:59","Wednesday",25
"15299",2020-09-30,"10:00-10:59","Wednesday",23
"15300",2020-09-30,"11:00-11:59","Wednesday",22
"15301",2020-09-30,"12:00-12:59","Wednesday",30
"15302",2020-09-30,"13:00-13:59","Wednesday",19
"15303",2020-09-30,"14:00-14:59","Wednesday",30
"15304",2020-09-30,"15:00-15:59","Wednesday",36
"15305",2020-09-30,"16:00-16:59","Wednesday",37
"15306",2020-09-30,"17:00-17:59","Wednesday",37
"15307",2020-09-30,"18:00-18:59","Wednesday",36
"15308",2020-09-30,"19:00-19:59","Wednesday",50
"15309",2020-09-30,"20:00-20:59","Wednesday",40
"15310",2020-09-30,"21:00-21:59","Wednesday",27
"15311",2020-09-30,"22:00-22:59","Wednesday",22
"15312",2020-09-30,"23:00-23:59","Wednesday",16
"15313",2020-10-01,"00:00-00:59","Thursday",12
"15314",2020-10-01,"01:00-01:59","Thursday",6
"15315",2020-10-01,"02:00-02:59","Thursday",5
"15316",2020-10-01,"03:00-03:59","Thursday",5
"15317",2020-10-01,"04:00-04:59","Thursday",3
"15318",2020-10-01,"05:00-05:59","Thursday",6
"15319",2020-10-01,"06:00-06:59","Thursday",NA
"15320",2020-10-01,"07:00-07:59","Thursday",11
"15321",2020-10-01,"08:00-08:59","Thursday",10
"15322",2020-10-01,"09:00-09:59","Thursday",24
"15323",2020-10-01,"10:00-10:59","Thursday",31
"15324",2020-10-01,"11:00-11:59","Thursday",19
"15325",2020-10-01,"12:00-12:59","Thursday",31
"15326",2020-10-01,"13:00-13:59","Thursday",20
"15327",2020-10-01,"14:00-14:59","Thursday",34
"15328",2020-10-01,"15:00-15:59","Thursday",25
"15329",2020-10-01,"16:00-16:59","Thursday",34
"15330",2020-10-01,"17:00-17:59","Thursday",31
"15331",2020-10-01,"18:00-18:59","Thursday",24
"15332",2020-10-01,"19:00-19:59","Thursday",37
"15333",2020-10-01,"20:00-20:59","Thursday",33
"15334",2020-10-01,"21:00-21:59","Thursday",24
"15335",2020-10-01,"22:00-22:59","Thursday",26
"15336",2020-10-01,"23:00-23:59","Thursday",9
"15337",2020-10-02,"00:00-00:59","Friday",9
"15338",2020-10-02,"01:00-01:59","Friday",7
"15339",2020-10-02,"02:00-02:59","Friday",5
"15340",2020-10-02,"03:00-03:59","Friday",4
"15341",2020-10-02,"04:00-04:59","Friday",4
"15342",2020-10-02,"05:00-05:59","Friday",7
"15343",2020-10-02,"06:00-06:59","Friday",4
"15344",2020-10-02,"07:00-07:59","Friday",6
"15345",2020-10-02,"08:00-08:59","Friday",8
"15346",2020-10-02,"09:00-09:59","Friday",27
"15347",2020-10-02,"10:00-10:59","Friday",24
"15348",2020-10-02,"11:00-11:59","Friday",17
"15349",2020-10-02,"12:00-12:59","Friday",27
"15350",2020-10-02,"13:00-13:59","Friday",32
"15351",2020-10-02,"14:00-14:59","Friday",19
"15352",2020-10-02,"15:00-15:59","Friday",34
"15353",2020-10-02,"16:00-16:59","Friday",45
"15354",2020-10-02,"17:00-17:59","Friday",36
"15355",2020-10-02,"18:00-18:59","Friday",31
"15356",2020-10-02,"19:00-19:59","Friday",30
"15357",2020-10-02,"20:00-20:59","Friday",36
"15358",2020-10-02,"21:00-21:59","Friday",31
"15359",2020-10-02,"22:00-22:59","Friday",22
"15360",2020-10-02,"23:00-23:59","Friday",16
"15361",2020-10-03,"00:00-00:59","Saturday",14
"15362",2020-10-03,"01:00-01:59","Saturday",10
"15363",2020-10-03,"02:00-02:59","Saturday",6
"15364",2020-10-03,"03:00-03:59","Saturday",9
"15365",2020-10-03,"04:00-04:59","Saturday",5
"15366",2020-10-03,"05:00-05:59","Saturday",1
"15367",2020-10-03,"06:00-06:59","Saturday",7
"15368",2020-10-03,"07:00-07:59","Saturday",7
"15369",2020-10-03,"08:00-08:59","Saturday",10
"15370",2020-10-03,"09:00-09:59","Saturday",20
"15371",2020-10-03,"10:00-10:59","Saturday",19
"15372",2020-10-03,"11:00-11:59","Saturday",22
"15373",2020-10-03,"12:00-12:59","Saturday",18
"15374",2020-10-03,"13:00-13:59","Saturday",25
"15375",2020-10-03,"14:00-14:59","Saturday",26
"15376",2020-10-03,"15:00-15:59","Saturday",36
"15377",2020-10-03,"16:00-16:59","Saturday",32
"15378",2020-10-03,"17:00-17:59","Saturday",34
"15379",2020-10-03,"18:00-18:59","Saturday",27
"15380",2020-10-03,"19:00-19:59","Saturday",33
"15381",2020-10-03,"20:00-20:59","Saturday",18
"15382",2020-10-03,"21:00-21:59","Saturday",28
"15383",2020-10-03,"22:00-22:59","Saturday",23
"15384",2020-10-03,"23:00-23:59","Saturday",12
"15385",2020-10-04,"00:00-00:59","Sunday",8
"15386",2020-10-04,"01:00-01:59","Sunday",6
"15387",2020-10-04,"02:00-02:59","Sunday",7
"15388",2020-10-04,"03:00-03:59","Sunday",6
"15389",2020-10-04,"04:00-04:59","Sunday",NA
"15390",2020-10-04,"05:00-05:59","Sunday",3
"15391",2020-10-04,"06:00-06:59","Sunday",NA
"15392",2020-10-04,"07:00-07:59","Sunday",5
"15393",2020-10-04,"08:00-08:59","Sunday",9
"15394",2020-10-04,"09:00-09:59","Sunday",14
"15395",2020-10-04,"10:00-10:59","Sunday",15
"15396",2020-10-04,"11:00-11:59","Sunday",23
"15397",2020-10-04,"12:00-12:59","Sunday",18
"15398",2020-10-04,"13:00-13:59","Sunday",23
"15399",2020-10-04,"14:00-14:59","Sunday",25
"15400",2020-10-04,"15:00-15:59","Sunday",35
"15401",2020-10-04,"16:00-16:59","Sunday",32
"15402",2020-10-04,"17:00-17:59","Sunday",39
"15403",2020-10-04,"18:00-18:59","Sunday",44
"15404",2020-10-04,"19:00-19:59","Sunday",36
"15405",2020-10-04,"20:00-20:59","Sunday",34
"15406",2020-10-04,"21:00-21:59","Sunday",30
"15407",2020-10-04,"22:00-22:59","Sunday",15
"15408",2020-10-04,"23:00-23:59","Sunday",16
"15409",2020-10-05,"00:00-00:59","Monday",18
"15410",2020-10-05,"01:00-01:59","Monday",9
"15411",2020-10-05,"02:00-02:59","Monday",7
"15412",2020-10-05,"03:00-03:59","Monday",5
"15413",2020-10-05,"04:00-04:59","Monday",7
"15414",2020-10-05,"05:00-05:59","Monday",6
"15415",2020-10-05,"06:00-06:59","Monday",1
"15416",2020-10-05,"07:00-07:59","Monday",4
"15417",2020-10-05,"08:00-08:59","Monday",6
"15418",2020-10-05,"09:00-09:59","Monday",11
"15419",2020-10-05,"10:00-10:59","Monday",22
"15420",2020-10-05,"11:00-11:59","Monday",12
"15421",2020-10-05,"12:00-12:59","Monday",13
"15422",2020-10-05,"13:00-13:59","Monday",13
"15423",2020-10-05,"14:00-14:59","Monday",18
"15424",2020-10-05,"15:00-15:59","Monday",29
"15425",2020-10-05,"16:00-16:59","Monday",18
"15426",2020-10-05,"17:00-17:59","Monday",30
"15427",2020-10-05,"18:00-18:59","Monday",35
"15428",2020-10-05,"19:00-19:59","Monday",49
"15429",2020-10-05,"20:00-20:59","Monday",34
"15430",2020-10-05,"21:00-21:59","Monday",26
"15431",2020-10-05,"22:00-22:59","Monday",23
"15432",2020-10-05,"23:00-23:59","Monday",17
"15433",2020-10-06,"00:00-00:59","Tuesday",16
"15434",2020-10-06,"01:00-01:59","Tuesday",16
"15435",2020-10-06,"02:00-02:59","Tuesday",8
"15436",2020-10-06,"03:00-03:59","Tuesday",9
"15437",2020-10-06,"04:00-04:59","Tuesday",3
"15438",2020-10-06,"05:00-05:59","Tuesday",NA
"15439",2020-10-06,"06:00-06:59","Tuesday",5
"15440",2020-10-06,"07:00-07:59","Tuesday",6
"15441",2020-10-06,"08:00-08:59","Tuesday",7
"15442",2020-10-06,"09:00-09:59","Tuesday",36
"15443",2020-10-06,"10:00-10:59","Tuesday",49
"15444",2020-10-06,"11:00-11:59","Tuesday",49
"15445",2020-10-06,"12:00-12:59","Tuesday",56
"15446",2020-10-06,"13:00-13:59","Tuesday",50
"15447",2020-10-06,"14:00-14:59","Tuesday",46
"15448",2020-10-06,"15:00-15:59","Tuesday",62
"15449",2020-10-06,"16:00-16:59","Tuesday",77
"15450",2020-10-06,"17:00-17:59","Tuesday",71
"15451",2020-10-06,"18:00-18:59","Tuesday",55
"15452",2020-10-06,"19:00-19:59","Tuesday",46
"15453",2020-10-06,"20:00-20:59","Tuesday",37
"15454",2020-10-06,"21:00-21:59","Tuesday",20
"15455",2020-10-06,"22:00-22:59","Tuesday",19
"15456",2020-10-06,"23:00-23:59","Tuesday",12
"15457",2020-10-07,"00:00-00:59","Wednesday",9
"15458",2020-10-07,"01:00-01:59","Wednesday",5
"15459",2020-10-07,"02:00-02:59","Wednesday",8
"15460",2020-10-07,"03:00-03:59","Wednesday",2
"15461",2020-10-07,"04:00-04:59","Wednesday",1
"15462",2020-10-07,"05:00-05:59","Wednesday",6
"15463",2020-10-07,"06:00-06:59","Wednesday",NA
"15464",2020-10-07,"07:00-07:59","Wednesday",4
"15465",2020-10-07,"08:00-08:59","Wednesday",8
"15466",2020-10-07,"09:00-09:59","Wednesday",19
"15467",2020-10-07,"10:00-10:59","Wednesday",11
"15468",2020-10-07,"11:00-11:59","Wednesday",26
"15469",2020-10-07,"12:00-12:59","Wednesday",28
"15470",2020-10-07,"13:00-13:59","Wednesday",25
"15471",2020-10-07,"14:00-14:59","Wednesday",20
"15472",2020-10-07,"15:00-15:59","Wednesday",29
"15473",2020-10-07,"16:00-16:59","Wednesday",32
"15474",2020-10-07,"17:00-17:59","Wednesday",31
"15475",2020-10-07,"18:00-18:59","Wednesday",37
"15476",2020-10-07,"19:00-19:59","Wednesday",55
"15477",2020-10-07,"20:00-20:59","Wednesday",35
"15478",2020-10-07,"21:00-21:59","Wednesday",35
"15479",2020-10-07,"22:00-22:59","Wednesday",30
"15480",2020-10-07,"23:00-23:59","Wednesday",11
"15481",2020-10-08,"00:00-00:59","Thursday",5
"15482",2020-10-08,"01:00-01:59","Thursday",6
"15483",2020-10-08,"02:00-02:59","Thursday",4
"15484",2020-10-08,"03:00-03:59","Thursday",8
"15485",2020-10-08,"04:00-04:59","Thursday",5
"15486",2020-10-08,"05:00-05:59","Thursday",7
"15487",2020-10-08,"06:00-06:59","Thursday",8
"15488",2020-10-08,"07:00-07:59","Thursday",9
"15489",2020-10-08,"08:00-08:59","Thursday",13
"15490",2020-10-08,"09:00-09:59","Thursday",18
"15491",2020-10-08,"10:00-10:59","Thursday",19
"15492",2020-10-08,"11:00-11:59","Thursday",30
"15493",2020-10-08,"12:00-12:59","Thursday",22
"15494",2020-10-08,"13:00-13:59","Thursday",36
"15495",2020-10-08,"14:00-14:59","Thursday",25
"15496",2020-10-08,"15:00-15:59","Thursday",25
"15497",2020-10-08,"16:00-16:59","Thursday",25
"15498",2020-10-08,"17:00-17:59","Thursday",39
"15499",2020-10-08,"18:00-18:59","Thursday",31
"15500",2020-10-08,"19:00-19:59","Thursday",37
"15501",2020-10-08,"20:00-20:59","Thursday",33
"15502",2020-10-08,"21:00-21:59","Thursday",35
"15503",2020-10-08,"22:00-22:59","Thursday",26
"15504",2020-10-08,"23:00-23:59","Thursday",13
"15505",2020-10-09,"00:00-00:59","Friday",12
"15506",2020-10-09,"01:00-01:59","Friday",3
"15507",2020-10-09,"02:00-02:59","Friday",8
"15508",2020-10-09,"03:00-03:59","Friday",NA
"15509",2020-10-09,"04:00-04:59","Friday",1
"15510",2020-10-09,"05:00-05:59","Friday",NA
"15511",2020-10-09,"06:00-06:59","Friday",5
"15512",2020-10-09,"07:00-07:59","Friday",7
"15513",2020-10-09,"08:00-08:59","Friday",7
"15514",2020-10-09,"09:00-09:59","Friday",18
"15515",2020-10-09,"10:00-10:59","Friday",26
"15516",2020-10-09,"11:00-11:59","Friday",21
"15517",2020-10-09,"12:00-12:59","Friday",27
"15518",2020-10-09,"13:00-13:59","Friday",10
"15519",2020-10-09,"14:00-14:59","Friday",21
"15520",2020-10-09,"15:00-15:59","Friday",34
"15521",2020-10-09,"16:00-16:59","Friday",26
"15522",2020-10-09,"17:00-17:59","Friday",31
"15523",2020-10-09,"18:00-18:59","Friday",33
"15524",2020-10-09,"19:00-19:59","Friday",33
"15525",2020-10-09,"20:00-20:59","Friday",42
"15526",2020-10-09,"21:00-21:59","Friday",22
"15527",2020-10-09,"22:00-22:59","Friday",29
"15528",2020-10-09,"23:00-23:59","Friday",13
"15529",2020-10-10,"00:00-00:59","Saturday",9
"15530",2020-10-10,"01:00-01:59","Saturday",4
"15531",2020-10-10,"02:00-02:59","Saturday",NA
"15532",2020-10-10,"03:00-03:59","Saturday",4
"15533",2020-10-10,"04:00-04:59","Saturday",2
"15534",2020-10-10,"05:00-05:59","Saturday",3
"15535",2020-10-10,"06:00-06:59","Saturday",2
"15536",2020-10-10,"07:00-07:59","Saturday",10
"15537",2020-10-10,"08:00-08:59","Saturday",8
"15538",2020-10-10,"09:00-09:59","Saturday",15
"15539",2020-10-10,"10:00-10:59","Saturday",26
"15540",2020-10-10,"11:00-11:59","Saturday",23
"15541",2020-10-10,"12:00-12:59","Saturday",28
"15542",2020-10-10,"13:00-13:59","Saturday",31
"15543",2020-10-10,"14:00-14:59","Saturday",19
"15544",2020-10-10,"15:00-15:59","Saturday",33
"15545",2020-10-10,"16:00-16:59","Saturday",33
"15546",2020-10-10,"17:00-17:59","Saturday",32
"15547",2020-10-10,"18:00-18:59","Saturday",27
"15548",2020-10-10,"19:00-19:59","Saturday",37
"15549",2020-10-10,"20:00-20:59","Saturday",35
"15550",2020-10-10,"21:00-21:59","Saturday",15
"15551",2020-10-10,"22:00-22:59","Saturday",19
"15552",2020-10-10,"23:00-23:59","Saturday",18
"15553",2020-10-11,"00:00-00:59","Sunday",11
"15554",2020-10-11,"01:00-01:59","Sunday",3
"15555",2020-10-11,"02:00-02:59","Sunday",11
"15556",2020-10-11,"03:00-03:59","Sunday",5
"15557",2020-10-11,"04:00-04:59","Sunday",4
"15558",2020-10-11,"05:00-05:59","Sunday",NA
"15559",2020-10-11,"06:00-06:59","Sunday",3
"15560",2020-10-11,"07:00-07:59","Sunday",8
"15561",2020-10-11,"08:00-08:59","Sunday",14
"15562",2020-10-11,"09:00-09:59","Sunday",16
"15563",2020-10-11,"10:00-10:59","Sunday",20
"15564",2020-10-11,"11:00-11:59","Sunday",29
"15565",2020-10-11,"12:00-12:59","Sunday",17
"15566",2020-10-11,"13:00-13:59","Sunday",21
"15567",2020-10-11,"14:00-14:59","Sunday",13
"15568",2020-10-11,"15:00-15:59","Sunday",37
"15569",2020-10-11,"16:00-16:59","Sunday",23
"15570",2020-10-11,"17:00-17:59","Sunday",28
"15571",2020-10-11,"18:00-18:59","Sunday",30
"15572",2020-10-11,"19:00-19:59","Sunday",36
"15573",2020-10-11,"20:00-20:59","Sunday",45
"15574",2020-10-11,"21:00-21:59","Sunday",29
"15575",2020-10-11,"22:00-22:59","Sunday",19
"15576",2020-10-11,"23:00-23:59","Sunday",20
"15577",2020-10-12,"00:00-00:59","Monday",15
"15578",2020-10-12,"01:00-01:59","Monday",7
"15579",2020-10-12,"02:00-02:59","Monday",5
"15580",2020-10-12,"03:00-03:59","Monday",6
"15581",2020-10-12,"04:00-04:59","Monday",4
"15582",2020-10-12,"05:00-05:59","Monday",4
"15583",2020-10-12,"06:00-06:59","Monday",7
"15584",2020-10-12,"07:00-07:59","Monday",3
"15585",2020-10-12,"08:00-08:59","Monday",5
"15586",2020-10-12,"09:00-09:59","Monday",13
"15587",2020-10-12,"10:00-10:59","Monday",8
"15588",2020-10-12,"11:00-11:59","Monday",18
"15589",2020-10-12,"12:00-12:59","Monday",23
"15590",2020-10-12,"13:00-13:59","Monday",19
"15591",2020-10-12,"14:00-14:59","Monday",23
"15592",2020-10-12,"15:00-15:59","Monday",24
"15593",2020-10-12,"16:00-16:59","Monday",35
"15594",2020-10-12,"17:00-17:59","Monday",29
"15595",2020-10-12,"18:00-18:59","Monday",31
"15596",2020-10-12,"19:00-19:59","Monday",50
"15597",2020-10-12,"20:00-20:59","Monday",42
"15598",2020-10-12,"21:00-21:59","Monday",26
"15599",2020-10-12,"22:00-22:59","Monday",19
"15600",2020-10-12,"23:00-23:59","Monday",16
"15601",2020-10-13,"00:00-00:59","Tuesday",22
"15602",2020-10-13,"01:00-01:59","Tuesday",6
"15603",2020-10-13,"02:00-02:59","Tuesday",6
"15604",2020-10-13,"03:00-03:59","Tuesday",8
"15605",2020-10-13,"04:00-04:59","Tuesday",4
"15606",2020-10-13,"05:00-05:59","Tuesday",4
"15607",2020-10-13,"06:00-06:59","Tuesday",5
"15608",2020-10-13,"07:00-07:59","Tuesday",6
"15609",2020-10-13,"08:00-08:59","Tuesday",13
"15610",2020-10-13,"09:00-09:59","Tuesday",28
"15611",2020-10-13,"10:00-10:59","Tuesday",53
"15612",2020-10-13,"11:00-11:59","Tuesday",49
"15613",2020-10-13,"12:00-12:59","Tuesday",37
"15614",2020-10-13,"13:00-13:59","Tuesday",47
"15615",2020-10-13,"14:00-14:59","Tuesday",62
"15616",2020-10-13,"15:00-15:59","Tuesday",59
"15617",2020-10-13,"16:00-16:59","Tuesday",54
"15618",2020-10-13,"17:00-17:59","Tuesday",54
"15619",2020-10-13,"18:00-18:59","Tuesday",47
"15620",2020-10-13,"19:00-19:59","Tuesday",50
"15621",2020-10-13,"20:00-20:59","Tuesday",37
"15622",2020-10-13,"21:00-21:59","Tuesday",33
"15623",2020-10-13,"22:00-22:59","Tuesday",16
"15624",2020-10-13,"23:00-23:59","Tuesday",17
"15625",2020-10-14,"00:00-00:59","Wednesday",13
"15626",2020-10-14,"01:00-01:59","Wednesday",4
"15627",2020-10-14,"02:00-02:59","Wednesday",5
"15628",2020-10-14,"03:00-03:59","Wednesday",14
"15629",2020-10-14,"04:00-04:59","Wednesday",9
"15630",2020-10-14,"05:00-05:59","Wednesday",5
"15631",2020-10-14,"06:00-06:59","Wednesday",3
"15632",2020-10-14,"07:00-07:59","Wednesday",9
"15633",2020-10-14,"08:00-08:59","Wednesday",19
"15634",2020-10-14,"09:00-09:59","Wednesday",22
"15635",2020-10-14,"10:00-10:59","Wednesday",27
"15636",2020-10-14,"11:00-11:59","Wednesday",29
"15637",2020-10-14,"12:00-12:59","Wednesday",22
"15638",2020-10-14,"13:00-13:59","Wednesday",25
"15639",2020-10-14,"14:00-14:59","Wednesday",29
"15640",2020-10-14,"15:00-15:59","Wednesday",32
"15641",2020-10-14,"16:00-16:59","Wednesday",30
"15642",2020-10-14,"17:00-17:59","Wednesday",27
"15643",2020-10-14,"18:00-18:59","Wednesday",34
"15644",2020-10-14,"19:00-19:59","Wednesday",40
"15645",2020-10-14,"20:00-20:59","Wednesday",45
"15646",2020-10-14,"21:00-21:59","Wednesday",35
"15647",2020-10-14,"22:00-22:59","Wednesday",24
"15648",2020-10-14,"23:00-23:59","Wednesday",17
"15649",2020-10-15,"00:00-00:59","Thursday",7
"15650",2020-10-15,"01:00-01:59","Thursday",7
"15651",2020-10-15,"02:00-02:59","Thursday",17
"15652",2020-10-15,"03:00-03:59","Thursday",2
"15653",2020-10-15,"04:00-04:59","Thursday",6
"15654",2020-10-15,"05:00-05:59","Thursday",2
"15655",2020-10-15,"06:00-06:59","Thursday",2
"15656",2020-10-15,"07:00-07:59","Thursday",7
"15657",2020-10-15,"08:00-08:59","Thursday",7
"15658",2020-10-15,"09:00-09:59","Thursday",13
"15659",2020-10-15,"10:00-10:59","Thursday",23
"15660",2020-10-15,"11:00-11:59","Thursday",25
"15661",2020-10-15,"12:00-12:59","Thursday",20
"15662",2020-10-15,"13:00-13:59","Thursday",20
"15663",2020-10-15,"14:00-14:59","Thursday",20
"15664",2020-10-15,"15:00-15:59","Thursday",32
"15665",2020-10-15,"16:00-16:59","Thursday",28
"15666",2020-10-15,"17:00-17:59","Thursday",28
"15667",2020-10-15,"18:00-18:59","Thursday",29
"15668",2020-10-15,"19:00-19:59","Thursday",32
"15669",2020-10-15,"20:00-20:59","Thursday",32
"15670",2020-10-15,"21:00-21:59","Thursday",20
"15671",2020-10-15,"22:00-22:59","Thursday",27
"15672",2020-10-15,"23:00-23:59","Thursday",11
"15673",2020-10-16,"00:00-00:59","Friday",13
"15674",2020-10-16,"01:00-01:59","Friday",4
"15675",2020-10-16,"02:00-02:59","Friday",11
"15676",2020-10-16,"03:00-03:59","Friday",NA
"15677",2020-10-16,"04:00-04:59","Friday",NA
"15678",2020-10-16,"05:00-05:59","Friday",1
"15679",2020-10-16,"06:00-06:59","Friday",3
"15680",2020-10-16,"07:00-07:59","Friday",8
"15681",2020-10-16,"08:00-08:59","Friday",12
"15682",2020-10-16,"09:00-09:59","Friday",12
"15683",2020-10-16,"10:00-10:59","Friday",8
"15684",2020-10-16,"11:00-11:59","Friday",24
"15685",2020-10-16,"12:00-12:59","Friday",23
"15686",2020-10-16,"13:00-13:59","Friday",32
"15687",2020-10-16,"14:00-14:59","Friday",25
"15688",2020-10-16,"15:00-15:59","Friday",31
"15689",2020-10-16,"16:00-16:59","Friday",32
"15690",2020-10-16,"17:00-17:59","Friday",33
"15691",2020-10-16,"18:00-18:59","Friday",29
"15692",2020-10-16,"19:00-19:59","Friday",37
"15693",2020-10-16,"20:00-20:59","Friday",18
"15694",2020-10-16,"21:00-21:59","Friday",33
"15695",2020-10-16,"22:00-22:59","Friday",36
"15696",2020-10-16,"23:00-23:59","Friday",16
"15697",2020-10-17,"00:00-00:59","Saturday",6
"15698",2020-10-17,"01:00-01:59","Saturday",6
"15699",2020-10-17,"02:00-02:59","Saturday",5
"15700",2020-10-17,"03:00-03:59","Saturday",3
"15701",2020-10-17,"04:00-04:59","Saturday",3
"15702",2020-10-17,"05:00-05:59","Saturday",7
"15703",2020-10-17,"06:00-06:59","Saturday",11
"15704",2020-10-17,"07:00-07:59","Saturday",12
"15705",2020-10-17,"08:00-08:59","Saturday",20
"15706",2020-10-17,"09:00-09:59","Saturday",23
"15707",2020-10-17,"10:00-10:59","Saturday",11
"15708",2020-10-17,"11:00-11:59","Saturday",28
"15709",2020-10-17,"12:00-12:59","Saturday",29
"15710",2020-10-17,"13:00-13:59","Saturday",17
"15711",2020-10-17,"14:00-14:59","Saturday",21
"15712",2020-10-17,"15:00-15:59","Saturday",33
"15713",2020-10-17,"16:00-16:59","Saturday",27
"15714",2020-10-17,"17:00-17:59","Saturday",27
"15715",2020-10-17,"18:00-18:59","Saturday",27
"15716",2020-10-17,"19:00-19:59","Saturday",42
"15717",2020-10-17,"20:00-20:59","Saturday",31
"15718",2020-10-17,"21:00-21:59","Saturday",30
"15719",2020-10-17,"22:00-22:59","Saturday",15
"15720",2020-10-17,"23:00-23:59","Saturday",16
"15721",2020-10-18,"00:00-00:59","Sunday",8
"15722",2020-10-18,"01:00-01:59","Sunday",6
"15723",2020-10-18,"02:00-02:59","Sunday",4
"15724",2020-10-18,"03:00-03:59","Sunday",4
"15725",2020-10-18,"04:00-04:59","Sunday",8
"15726",2020-10-18,"05:00-05:59","Sunday",2
"15727",2020-10-18,"06:00-06:59","Sunday",3
"15728",2020-10-18,"07:00-07:59","Sunday",11
"15729",2020-10-18,"08:00-08:59","Sunday",20
"15730",2020-10-18,"09:00-09:59","Sunday",12
"15731",2020-10-18,"10:00-10:59","Sunday",17
"15732",2020-10-18,"11:00-11:59","Sunday",26
"15733",2020-10-18,"12:00-12:59","Sunday",16
"15734",2020-10-18,"13:00-13:59","Sunday",21
"15735",2020-10-18,"14:00-14:59","Sunday",19
"15736",2020-10-18,"15:00-15:59","Sunday",35
"15737",2020-10-18,"16:00-16:59","Sunday",28
"15738",2020-10-18,"17:00-17:59","Sunday",35
"15739",2020-10-18,"18:00-18:59","Sunday",36
